Fecha,Bosque,"(x,y)",SP,flores_disponibles,Escapos_indivi,obsrvaciones 
 17/05/2020,1,11.18,Ranunculus sp.,1,,
 17/05/2020,1,11.18,Taraxacum sp.,1,,
 29/05/2020,1,11.18,Ranunculus sp.,6,,
 29/05/2020,1,11.18,Bellis perennis,16,,
 29/05/2020,1,11.18,Erinus alpinus,107,,
 17/05/2020,1,11.19,Ranunculus sp.,14,,
 17/05/2020,1,11.19,Pinguicula grandiflora,2,,
 17/05/2020,1,11.19,Veronica persica,13,,
 17/05/2020,1,11.19,Erinus alpinus,2,,
 29/05/2020,1,11.19,Ranunculus sp.,39,,
 29/05/2020,1,11.19,Bellis perennis,9,,
 29/05/2020,1,11.19,Erinus alpinus,47,,
 6/05/2020,1,11.20,Taraxacum sp.,3,,
 6/05/2020,1,11.20,Ranunculus sp.,1,,
 6/05/2020,1,11.20,Veronica persica,4,,
 6/05/2020,1,11.20,Bellis perennis,9,,
 29/05/2020,1,11.20,Ranunculus sp.,19,,
 29/05/2020,1,11.20,Bellis perennis,8,,
 6/05/2020,1,11.21,Bellis perennis,16,,
 6/05/2020,1,11.21,Veronica persica,5,,
 6/05/2020,1,11.21,Pinguicula grandiflora,3,,
 6/05/2020,1,11.21,Ranunculus sp.,1,,
 29/05/2020,1,11.21,Ranunculus sp.,11,,
 29/05/2020,1,11.21,Veronica sp.,1,,
 29/05/2020,1,11.21,Bellis perennis,9,,
 6/05/2020,1,11.22,Veronica persica,18,,
 6/05/2020,1,11.22,Viola sp.,1,,
 6/05/2020,1,11.22,Bellis perennis,21,,
 6/05/2020,1,11.22,Taraxacum sp.,3,,
 29/05/2020,1,11.22,Ranunculus sp.,2,,
 29/05/2020,1,11.22,Taraxacum sp.,1,,
 29/05/2020,1,11.22,Bellis perennis,28,,
 6/05/2020,1,11.23,Taraxacum sp.,1,,
 6/05/2020,1,11.23,Bellis perennis,11,,
 29/05/2020,1,11.23,Bellis perennis,17,,
 29/05/2020,1,11.23,Vicia pyrenaica,2,,
 6/05/2020,1,11.24,Taraxacum sp.,3,,
 6/05/2020,1,11.24,Bellis perennis,17,,
 29/05/2020,1,11.24,Bellis perennis,31,,
 29/05/2020,1,12.00,Ranunculus sp.,4,,
 22/05/2020,1,12.00,,,,
 29/05/2020,1,12.01,Bellis perennis,8,,
 29/05/2020,1,12.01,Thymus sp.,4,,
 29/05/2020,1,12.01,Ranunculus sp.,6,,
 22/05/2020,1,12.01,Ranunculus sp.,5,,
 22/05/2020,1,12.01,Bellis perennis,8,,
 29/05/2020,1,12.02,Ranunculus sp.,8,,
 29/05/2020,1,12.02,Bellis perennis,24,,
 22/05/2020,1,12.02,Ranunculus sp.,11,,
 22/05/2020,1,12.02,Bellis perennis,14,,
 17/05/2020,1,12.03,Bellis perennis,23,,
 17/05/2020,1,12.03,Ranunculus sp.,8,,
 17/05/2020,1,12.03,Vicia pyrenaica,2,,
 29/05/2020,1,12.03,Bellis perennis,26,,
 29/05/2020,1,12.03,Ranunculus sp.,11,,
 29/05/2020,1,12.03,Euphrasia sp.,3,,
 17/05/2020,1,12.04,Bellis perennis,16,,
 17/05/2020,1,12.04,Veronica persica,4,,
 17/05/2020,1,12.04,Ranunculus sp.,4,,
 17/05/2020,1,12.04,Taraxacum sp.,1,,
 29/05/2020,1,12.04,Bellis perennis,18,,
 29/05/2020,1,12.04,Ranunculus sp.,15,,
 17/05/2020,1,12.05,Ranunculus sp.,3,,
 17/05/2020,1,12.05,Erysimum sp.,2,,
 17/05/2020,1,12.05,Bellis perennis,2,,
 17/05/2020,1,12.05,Veronica persica,2,,
 29/05/2020,1,12.05,Ranunculus sp.,22,,
 29/05/2020,1,12.05,Bellis perennis,2,,
 17/05/2020,1,12.06,Bellis perennis,6,,
 17/05/2020,1,12.06,Vicia pyrenaica,1,,
 17/05/2020,1,12.06,Erinus alpinus,9,,
 17/05/2020,1,12.06,Veronica persica,4,,
 29/05/2020,1,12.06,Lotus corniculatus,6,,
 29/05/2020,1,12.06,Ranunculus sp.,3,,
 29/05/2020,1,12.06,Scorzonera humilis,1,,
 29/05/2020,1,12.06,Bellis perennis,4,,
 29/05/2020,1,12.06,Veronica officinalis,6,,
 17/05/2020,1,12.07,Ranunculus sp.,2,,
 17/05/2020,1,12.07,Taraxacum sp.,1,,
 17/05/2020,1,12.07,Bellis perennis,5,,
 29/05/2020,1,12.07,Ranunculus sp.,4,,
 29/05/2020,1,12.07,Scorzonera humilis,1,,
 29/05/2020,1,12.07,Bellis perennis,5,,
 29/05/2020,1,12.07,Vicia pyrenaica,1,,
 17/05/2020,1,12.08,Vicia pyrenaica,4,,
 17/05/2020,1,12.08,Veronica persica,13,,
 17/05/2020,1,12.08,Ranunculus sp.,1,,
 17/05/2020,1,12.08,Taraxacum sp.,1,,
 17/05/2020,1,12.08,Bellis perennis,6,,
 29/05/2020,1,12.08,Bellis perennis,6,,
 29/05/2020,1,12.08,Vicia pyrenaica,3,,
 17/05/2020,1,12.09,Viola sp.,1,,
 17/05/2020,1,12.09,Bellis perennis,18,,
 17/05/2020,1,12.09,Ranunculus sp.,7,,
 29/05/2020,1,12.09,Ranunculus sp.,22,,
 29/05/2020,1,12.09,Bellis perennis,25,,
 17/05/2020,1,12.10,Bellis perennis,24,,
 17/05/2020,1,12.10,Taraxacum sp.,1,,
 17/05/2020,1,12.10,Ranunculus sp.,7,,
 17/05/2020,1,12.10,Veronica persica,5,,
 29/05/2020,1,12.10,Ranunculus sp.,18,,
 29/05/2020,1,12.10,Bellis perennis,27,,
 29/05/2020,1,12.10,Vicia pyrenaica,2,,
 17/05/2020,1,12.11,Bellis perennis,26,,
 17/05/2020,1,12.11,Vicia pyrenaica,1,,
 17/05/2020,1,12.11,Veronica persica,2,,
 17/05/2020,1,12.11,Ranunculus sp.,3,,
 29/05/2020,1,12.11,Bellis perennis,33,,
 29/05/2020,1,12.11,Ranunculus sp.,16,,
 17/05/2020,1,12.12,Taraxacum sp.,1,,
 17/05/2020,1,12.12,Ranunculus sp.,1,,
 17/05/2020,1,12.12,Erinus alpinus,4,,
 17/05/2020,1,12.12,Bellis perennis,35,,
30/06/2020,1,12.12,Thymus sp.,54,,
30/06/2020,1,12.12,Lotus corniculatus,1,,
 17/05/2020,1,12.13,Bellis perennis,28,,
 17/05/2020,1,12.13,Taraxacum sp.,5,,
22/06/2020,1,12.13,Trifolium pratense,1,,
22/06/2020,1,12.13,Thymus sp.,18,,
22/06/2020,1,12.13,Ranunculus sp.,3,,
22/06/2020,1,12.13,Bellis perennis,5,,
22/06/2020,1,12.13,Lotus corniculatus,4,,
 17/05/2020,1,12.14,Erinus alpinus,3,,
 17/05/2020,1,12.14,Vicia pyrenaica,3,,
 17/05/2020,1,12.14,Ranunculus sp.,7,,
 17/05/2020,1,12.14,Taraxacum sp.,1,,
 17/05/2020,1,12.14,Bellis perennis,24,,
 17/05/2020,1,12.14,Blanca compuesta,1,,
22/06/2020,1,12.14,Thymus sp.,17,,
22/06/2020,1,12.14,Bellis perennis,5,,
22/06/2020,1,12.14,Lotus corniculatus,4,,
22/06/2020,1,12.14,Galium sp.,23,,
 17/05/2020,1,12.15,Vicia pyrenaica,16,,
 17/05/2020,1,12.15,Blanca compuesta,6,,
 17/05/2020,1,12.15,Bellis perennis,17,,
 17/05/2020,1,12.15,Ranunculus sp.,3,,
22/06/2020,1,12.15,Galium sp.,5,,
22/06/2020,1,12.15,Plantago sp.,1,,
22/06/2020,1,12.15,Bellis perennis,1,,
 17/05/2020,1,12.16,Vicia pyrenaica,4,,
 17/05/2020,1,12.16,Bellis perennis,61,,
 17/05/2020,1,12.16,Taraxacum sp.,7,,
22/06/2020,1,12.16,Bellis perennis,39,,
22/06/2020,1,12.16,Ranunculus sp.,11,,
22/06/2020,1,12.16,Galium sp.,5,,
22/06/2020,1,12.16,Plantago sp.,7,,
22/06/2020,1,12.16,Trifolium repens,1,,
 17/05/2020,1,12.17,Vicia pyrenaica,17,,
 17/05/2020,1,12.17,Veronica persica,2,,
 17/05/2020,1,12.17,Bellis perennis,37,,
 17/05/2020,1,12.17,Blanca compuesta,22,,
 17/05/2020,1,12.17,Taraxacum sp.,2,,
 17/05/2020,1,12.17,Ranunculus sp.,15,,
22/06/2020,1,12.17,Vicia pyrenaica,1,,
22/06/2020,1,12.17,Trifolium pratense,1,,
22/06/2020,1,12.17,Bellis perennis,9,,
22/06/2020,1,12.17,Galium sp.,30,,
22/06/2020,1,12.17,Ranunculus sp.,6,,
 17/05/2020,1,12.18,Pinguicula grandiflora,2,,
 17/05/2020,1,12.18,Bellis perennis,2,,
 29/05/2020,1,12.18,Bellis perennis,13,,
 29/05/2020,1,12.18,Ranunculus sp.,2,,
 29/05/2020,1,12.18,Euphrasia sp.,1,,
 17/05/2020,1,12.19,Bellis perennis,7,,
 17/05/2020,1,12.19,Pinguicula grandiflora,2,,
 17/05/2020,1,12.19,Erinus alpinus,6,,
 17/05/2020,1,12.19,Vicia pyrenaica,1,,
 17/05/2020,1,12.19,Ranunculus sp.,2,,
 29/05/2020,1,12.19,Vicia pyrenaica,2,,
 29/05/2020,1,12.19,Bellis perennis,2,,
 29/05/2020,1,12.19,Erinus alpinus,24,,
 29/05/2020,1,12.19,Ranunculus sp.,8,,
 6/05/2020,1,12.20,Ranunculus sp.,2,,
 6/05/2020,1,12.20,Bellis perennis,7,,
 6/05/2020,1,12.20,Veronica persica,3,,
 29/05/2020,1,12.20,Ranunculus sp.,15,,
 29/05/2020,1,12.20,Vicia pyrenaica,2,,
 29/05/2020,1,12.20,Bellis perennis,3,,
 6/05/2020,1,12.21,Bellis perennis,18,,
 6/05/2020,1,12.21,Ranunculus sp.,1,,
 29/05/2020,1,12.21,Vicia pyrenaica,2,,
 29/05/2020,1,12.21,Ranunculus sp.,4,,
 29/05/2020,1,12.21,Bellis perennis,21,,
 6/05/2020,1,12.22,Bellis perennis,11,,
 6/05/2020,1,12.22,Taraxacum sp.,2,,
 6/05/2020,1,12.22,Viola sp.,1,,
 29/05/2020,1,12.22,Bellis perennis,19,,
 29/05/2020,1,12.22,Erinus alpinus,16,,
 29/05/2020,1,12.22,Veronica sp.,2,,
 6/05/2020,1,12.23,Bellis perennis,2,,
 6/05/2020,1,12.23,Taraxacum sp.,8,,
 29/05/2020,1,12.23,Ranunculus sp.,6,,
 29/05/2020,1,12.23,Taraxacum sp.,1,,
 29/05/2020,1,12.23,Bellis perennis,41,,
 6/05/2020,1,12.24,Taraxacum sp.,8,,
 6/05/2020,1,12.24,Bellis perennis,15,,
 29/05/2020,1,12.24,Bellis perennis,35,,
 29/05/2020,1,13.00,Blanca comp.,4,,
 29/05/2020,1,13.00,Euphrasia sp.,2,,
 29/05/2020,1,13.00,Vicia pyrenaica,1,,
 29/05/2020,1,13.00,Ranunculus sp.,3,,
 22/05/2020,1,13.00,Vicia pyrenaica,1,,
 22/05/2020,1,13.00,Ranunculus sp.,1,,
 22/05/2020,1,13.00,Blanca comp.,4,,
 29/05/2020,1,13.01,Ranunculus sp.,3,,
 29/05/2020,1,13.01,Bellis perennis,1,,
 29/05/2020,1,13.01,Blanca comp. Nueva,5,,
 22/05/2020,1,13.01,Taraxacum sp.,1,,
 29/05/2020,1,13.02,Erysimum sp.,11,,
 29/05/2020,1,13.02,Ranunculus sp.,11,,
 29/05/2020,1,13.02,Lotus corniculatus,4,,
 29/05/2020,1,13.02,Bellis perennis,13,,
 22/05/2020,1,13.02,Ranunculus sp.,5,,
 22/05/2020,1,13.02,Erysimum sp.,8,,
 22/05/2020,1,13.02,Bellis perennis,14,,
 17/05/2020,1,13.03,Bellis perennis,28,,
 17/05/2020,1,13.03,Vicia pyrenaica,1,,
 17/05/2020,1,13.03,Ranunculus sp.,2,,
 17/05/2020,1,13.03,Taraxacum sp.,1,,
 29/05/2020,1,13.03,Bellis perennis,21,,
 29/05/2020,1,13.03,Ranunculus sp.,3,,
 29/05/2020,1,13.03,Euphrasia sp.,2,,
 17/05/2020,1,13.04,Vicia pyrenaica,3,,
 17/05/2020,1,13.04,Bellis perennis,29,,
 17/05/2020,1,13.04,Ranunculus sp.,1,,
 29/05/2020,1,13.04,Bellis perennis,20,,
 29/05/2020,1,13.04,Ranunculus sp.,14,,
 29/05/2020,1,13.04,Lotus corniculatus,3,,
 17/05/2020,1,13.05,Taraxacum sp.,2,,
 17/05/2020,1,13.05,Ranunculus sp.,7,,
 17/05/2020,1,13.05,Vicia pyrenaica,1,,
 17/05/2020,1,13.05,Bellis perennis,8,,
 29/05/2020,1,13.05,Ranunculus sp.,18,,
 29/05/2020,1,13.05,Euphrasia sp.,8,,
 29/05/2020,1,13.05,Bellis perennis,10,,
 29/05/2020,1,13.05,Blanca comp. Nueva,3,,
 17/05/2020,1,13.06,Bellis perennis,11,,
 17/05/2020,1,13.06,Taraxacum sp.,1,,
 17/05/2020,1,13.06,Veronica persica,1,,
 29/05/2020,1,13.06,Ranunculus sp.,6,,
 29/05/2020,1,13.06,Bellis perennis,12,,
 29/05/2020,1,13.06,Thymus sp.,3,,
 29/05/2020,1,13.06,Trifolium pratense,1,,
 17/05/2020,1,13.07,Scilla verna,1,,
 17/05/2020,1,13.07,Bellis perennis,5,,
 17/05/2020,1,13.07,Taraxacum sp.,2,,
 29/05/2020,1,13.07,Ranunculus sp.,2,,
 29/05/2020,1,13.07,Scorzonera humilis,1,,
 29/05/2020,1,13.07,Bellis perennis,2,,
 17/05/2020,1,13.08,Vicia pyrenaica,4,,
 17/05/2020,1,13.08,Veronica persica,4,,
 17/05/2020,1,13.08,Ranunculus sp.,2,,
 17/05/2020,1,13.08,Bellis perennis,1,,
 29/05/2020,1,13.08,Ranunculus sp.,2,,
 29/05/2020,1,13.08,Blanca comp. Nueva,5,,
 17/05/2020,1,13.09,Ranunculus sp.,6,,
 17/05/2020,1,13.09,Bellis perennis,7,,
 17/05/2020,1,13.09,Taraxacum sp.,4,,
 29/05/2020,1,13.09,Bellis perennis,14,,
 29/05/2020,1,13.09,Ranunculus sp.,14,,
 29/05/2020,1,13.09,Thymus sp.,8,,
 17/05/2020,1,13.10,Ranunculus sp.,3,,
 17/05/2020,1,13.10,Taraxacum sp.,2,,
 17/05/2020,1,13.10,Vicia pyrenaica,1,,
 17/05/2020,1,13.10,Bellis perennis,3,,
 29/05/2020,1,13.10,Ranunculus sp.,14,,
 29/05/2020,1,13.10,Bellis perennis,10,,
 29/05/2020,1,13.10,Vicia pyrenaica,2,,
 17/05/2020,1,13.11,Ranunculus sp.,4,,
 17/05/2020,1,13.11,Blanca compuesta,1,,
 17/05/2020,1,13.11,Vicia pyrenaica,1,,
 17/05/2020,1,13.11,Bellis perennis,1,,
 29/05/2020,1,13.11,Ranunculus sp.,5,,
 29/05/2020,1,13.11,Vicia pyrenaica,2,,
 17/05/2020,1,13.12,Veronica persica,3,,
 17/05/2020,1,13.12,Viola sp.,1,,
 17/05/2020,1,13.12,Taraxacum sp.,2,,
 17/05/2020,1,13.12,Ranunculus sp.,1,,
 17/05/2020,1,13.12,Bellis perennis,26,,
30/06/2020,1,13.12,Bellis perennis,3,,
30/06/2020,1,13.12,Trifolium pratense,3,,
 17/05/2020,1,13.13,Bellis perennis,29,,
 17/05/2020,1,13.13,Taraxacum sp.,2,,
 17/05/2020,1,13.13,Ranunculus sp.,1,,
22/06/2020,1,13.13,Lotus corniculatus,11,,
22/06/2020,1,13.13,Ranunculus sp.,2,,
22/06/2020,1,13.13,Prunella grandiflora,6,,
22/06/2020,1,13.13,Medicago lupulina,25,,
22/06/2020,1,13.13,Thymus sp.,6,,
22/06/2020,1,13.13,Bellis perennis,8,,
 17/05/2020,1,13.14,Bellis perennis,23,,
 17/05/2020,1,13.14,Ranunculus sp.,11,,
 17/05/2020,1,13.14,Veronica persica,3,,
22/06/2020,1,13.14,Ranunculus sp.,5,,
22/06/2020,1,13.14,Bellis perennis,11,,
22/06/2020,1,13.14,Lotus corniculatus,6,,
22/06/2020,1,13.14,Thymus sp.,1,,
22/06/2020,1,13.14,Galium sp.,6,,
22/06/2020,1,13.14,Plantago sp.,1,,
 17/05/2020,1,13.15,Ranunculus sp.,6,,
 17/05/2020,1,13.15,Veronica persica,9,,
 17/05/2020,1,13.15,Blanca compuesta,9,,
 17/05/2020,1,13.15,Bellis perennis,9,,
22/06/2020,1,13.15,Bellis perennis,2,,
22/06/2020,1,13.15,Ranunculus sp.,1,,
 17/05/2020,1,13.16,Veronica persica,7,,
 17/05/2020,1,13.16,Vicia pyrenaica,1,,
 17/05/2020,1,13.16,Bellis perennis,23,,
 17/05/2020,1,13.16,Blanca compuesta,4,,
 17/05/2020,1,13.16,Ranunculus sp.,1,,
22/06/2020,1,13.16,Vicia pyrenaica,1,,
22/06/2020,1,13.16,Trifolium repens,16,,
22/06/2020,1,13.16,Ranunculus sp.,15,,
22/06/2020,1,13.16,Bellis perennis,15,,
22/06/2020,1,13.16,Cerastium sp.,3,,
 17/05/2020,1,13.17,Vicia pyrenaica,17,,
 17/05/2020,1,13.17,Bellis perennis,43,,
 17/05/2020,1,13.17,Taraxacum sp.,2,,
22/06/2020,1,13.17,Trifolium repens,11,,
22/06/2020,1,13.17,Bellis perennis,28,,
22/06/2020,1,13.17,Ranunculus sp.,12,,
22/06/2020,1,13.17,Galium sp.,23,,
22/06/2020,1,13.17,Euphrasia sp.,1,,
22/06/2020,1,13.17,Linum catharticum,7,,
22/06/2020,1,13.17,Cerastium,2,,
 17/05/2020,1,13.18,Bellis perennis,6,,
 29/05/2020,1,13.18,Bellis perennis,6,,
 29/05/2020,1,13.18,Ranunculus sp.,6,,
 29/05/2020,1,13.18,Vicia pyrenaica,1,,
 17/05/2020,1,13.19,Bellis perennis,16,,
 29/05/2020,1,13.19,Ranunculus sp.,6,,
 29/05/2020,1,13.19,Erinus alpinus,24,,
 29/05/2020,1,13.19,Bellis perennis,9,,
 6/05/2020,1,13.20,Taraxacum sp.,3,,
 6/05/2020,1,13.20,Veronica persica,1,,
 6/05/2020,1,13.20,Bellis perennis,32,,
 6/05/2020,1,13.20,Ranunculus sp.,1,,
 6/05/2020,1,13.20,Erinus alpinus,6,,
 29/05/2020,1,13.20,Vicia pyrenaica,3,,
 29/05/2020,1,13.20,Erinus alpinus,40,,
 29/05/2020,1,13.20,Ranunculus sp.,10,,
 29/05/2020,1,13.20,Bellis perennis,29,,
 6/05/2020,1,13.21,Bellis perennis,6,,
 6/05/2020,1,13.21,Blanca compuesta,1,,
 29/05/2020,1,13.21,Vicia pyrenaica,5,,
 29/05/2020,1,13.21,Bellis perennis,12,,
 6/05/2020,1,13.22,Pinguicula grandiflora,3,,
 6/05/2020,1,13.22,Viola sp.,1,,
 6/05/2020,1,13.22,Taraxacum sp.,4,,
 6/05/2020,1,13.22,Bellis perennis,2,,
 6/05/2020,1,13.22,Scilla verna,1,,
 29/05/2020,1,13.22,Ranunculus sp.,3,,
 29/05/2020,1,13.22,Taraxacum sp.,2,,
 29/05/2020,1,13.22,Bellis perennis,9,,
 29/05/2020,1,13.22,Rhinanthus sp.,1,1,
 6/05/2020,1,13.23,Taraxacum sp.,1,,
 6/05/2020,1,13.23,Bellis perennis,19,,
 29/05/2020,1,13.23,Ranunculus sp.,1,,
 29/05/2020,1,13.23,Vicia pyrenaica,2,,
 29/05/2020,1,13.23,Veronica sp.,1,,
 29/05/2020,1,13.23,Bellis perennis,30,,
 6/05/2020,1,13.24,Bellis perennis,23,,
 6/05/2020,1,13.24,Taraxacum sp.,4,,
 29/05/2020,1,13.24,Bellis perennis,39,,
 29/05/2020,1,14.00,Bellis perennis,22,,
 29/05/2020,1,14.00,Ranunculus sp.,4,,
 29/05/2020,1,14.00,Lotus corniculatus,4,,
 29/05/2020,1,14.00,Euphrasia sp.,4,,
 22/05/2020,1,14.00,Ranunculus sp.,2,,
 22/05/2020,1,14.00,Euphrasia sp.,7,,
 22/05/2020,1,14.00,Bellis perennis,12,,
 29/05/2020,1,14.01,Bellis perennis,26,,
 29/05/2020,1,14.01,Lotus corniculatus,8,,
 29/05/2020,1,14.01,Ranunculus sp.,1,,
 22/05/2020,1,14.01,Vicia pyrenaica,2,,
 22/05/2020,1,14.01,Lotus corniculatus,3,,
 22/05/2020,1,14.01,Taraxacum sp.,3,,
 22/05/2020,1,14.01,Bellis perennis,35,,
 29/05/2020,1,14.02,Ranunculus sp.,1,,
 29/05/2020,1,14.02,Bellis perennis,3,,
 29/05/2020,1,14.02,Scorzonera humilis,8,,
 22/05/2020,1,14.02,Ranunculus sp.,6,,
 22/05/2020,1,14.02,Taraxacum sp.,1,,
 22/05/2020,1,14.02,Bellis perennis,12,,
 17/05/2020,1,14.03,Ranunculus sp.,3,,
 17/05/2020,1,14.03,Vicia pyrenaica,3,,
 17/05/2020,1,14.03,Bellis perennis,6,,
 29/05/2020,1,14.03,Bellis perennis,10,,
 29/05/2020,1,14.03,Ranunculus sp.,5,,
 29/05/2020,1,14.03,Vicia pyrenaica,1,,
 17/05/2020,1,14.04,Vicia pyrenaica,2,,
 17/05/2020,1,14.04,Bellis perennis,13,,
 17/05/2020,1,14.04,Ranunculus sp.,3,,
 29/05/2020,1,14.04,Bellis perennis,18,,
 29/05/2020,1,14.04,Ranunculus sp.,4,,
 17/05/2020,1,14.05,Bellis perennis,17,,
 17/05/2020,1,14.05,Viola sp.,1,,
 17/05/2020,1,14.05,Polygala vulgaris,6,,
 29/05/2020,1,14.05,Bellis perennis,20,,
 29/05/2020,1,14.05,Ranunculus sp.,3,,
 29/05/2020,1,14.05,Medicago lupulina,7,,
 29/05/2020,1,14.05,Vicia pyrenaica,1,,
 29/05/2020,1,14.05,Thymus sp.,23,,
 29/05/2020,1,14.05,Polygala vulgaris,3,,
 17/05/2020,1,14.06,Bellis perennis,33,,
 17/05/2020,1,14.06,Ranunculus sp.,1,,
 17/05/2020,1,14.06,Veronica persica,1,,
 17/05/2020,1,14.06,Thymus sp.,14,,
 17/05/2020,1,14.06,Erinus alpinus,6,,
 29/05/2020,1,14.06,Bellis perennis,16,,
 29/05/2020,1,14.06,Ranunculus sp.,2,,
 29/05/2020,1,14.06,Vicia pyrenaica,1,,
 29/05/2020,1,14.06,Thymus sp.,37,,
 29/05/2020,1,14.06,Medicago lupulina,44,,
 17/05/2020,1,14.07,Taraxacum sp.,3,,
 17/05/2020,1,14.07,Bellis perennis,26,,
 17/05/2020,1,14.07,Erinus alpinus,8,,
 29/05/2020,1,14.07,Bellis perennis,16,,
 29/05/2020,1,14.07,Ranunculus sp.,5,,
 17/05/2020,1,14.08,Taraxacum sp.,6,,
 17/05/2020,1,14.08,Bellis perennis,14,,
 17/05/2020,1,14.08,Vicia pyrenaica,3,,
 29/05/2020,1,14.08,Vicia pyrenaica,8,,
 29/05/2020,1,14.08,Blanca comp. Nueva,4,,
 29/05/2020,1,14.08,Bellis perennis,4,,
 29/05/2020,1,14.08,Ranunculus sp.,5,,
 17/05/2020,1,14.09,Vicia pyrenaica,6,,
 17/05/2020,1,14.09,Ranunculus sp.,4,,
 17/05/2020,1,14.09,Blanca compuesta,3,,
 17/05/2020,1,14.09,Veronica persica,2,,
 17/05/2020,1,14.09,Bellis perennis,5,,
 29/05/2020,1,14.09,Vicia pyrenaica,5,,
 29/05/2020,1,14.09,Bellis perennis,9,,
 29/05/2020,1,14.09,Ranunculus sp.,4,,
 29/05/2020,1,14.09,Blanca comp.,4,,
 17/05/2020,1,14.10,Vicia pyrenaica,16,,
 17/05/2020,1,14.10,Bellis perennis,14,,
 17/05/2020,1,14.10,Veronica persica,8,,
 17/05/2020,1,14.10,Ranunculus sp.,3,,
 29/05/2020,1,14.10,Bellis perennis,12,,
 29/05/2020,1,14.10,Vicia pyrenaica,2,,
 29/05/2020,1,14.10,Ranunculus sp.,5,,
 17/05/2020,1,14.11,Veronica persica,14,,
 17/05/2020,1,14.11,Taraxacum sp.,1,,
 17/05/2020,1,14.11,Blanca compuesta,2,,
 17/05/2020,1,14.11,Bellis perennis,6,,
 29/05/2020,1,14.11,Vicia pyrenaica,2,,
 29/05/2020,1,14.11,Bellis perennis,8,,
 29/05/2020,1,14.11,Blanca comp.,3,,
 29/05/2020,1,14.11,Ranunculus sp.,1,,
 17/05/2020,1,14.12,Vicia pyrenaica,2,,
 17/05/2020,1,14.12,Blanca compuesta,17,,
 17/05/2020,1,14.12,Veronica persica,12,,
 17/05/2020,1,14.12,Bellis perennis,16,,
 17/05/2020,1,14.12,Taraxacum sp.,2,,
30/06/2020,1,14.12,Bellis perennis,2,,
 17/05/2020,1,14.13,Vicia pyrenaica,1,,
 17/05/2020,1,14.13,Taraxacum sp.,4,,
 17/05/2020,1,14.13,Bellis perennis,77,,
 17/05/2020,1,14.13,Veronica persica,2,,
22/06/2020,1,14.13,Bellis perennis,35,,
22/06/2020,1,14.13,Medicago lupulina,25,,
22/06/2020,1,14.13,Ranunculus sp.,1,,
22/06/2020,1,14.13,Galium sp.,3,,
 17/05/2020,1,14.14,Bellis perennis,5,,
 17/05/2020,1,14.14,Ranunculus sp.,6,,
 17/05/2020,1,14.14,Taraxacum sp.,4,,
22/06/2020,1,14.14,Bellis perennis,14,,
22/06/2020,1,14.14,Ranunculus sp.,1,,
22/06/2020,1,14.14,Thymus sp.,2,,
22/06/2020,1,14.14,Galium sp.,10,,
 17/05/2020,1,14.15,Ranunculus sp.,6,,
 17/05/2020,1,14.15,Bellis perennis,39,,
 17/05/2020,1,14.15,Veronica persica,3,,
22/06/2020,1,14.15,Bellis perennis,19,,
22/06/2020,1,14.15,Ranunculus sp.,5,,
22/06/2020,1,14.15,Galium sp.,4,,
 17/05/2020,1,14.16,Veronica persica,6,,
 17/05/2020,1,14.16,Taraxacum sp.,1,,
 17/05/2020,1,14.16,Bellis perennis,52,,
22/06/2020,1,14.16,Bellis perennis,40,,
22/06/2020,1,14.16,Ranunculus sp.,14,,
22/06/2020,1,14.16,Plantago sp.,3,,
22/06/2020,1,14.16,Trifolium repens,10,,
 17/05/2020,1,14.17,Vicia pyrenaica,2,,
 17/05/2020,1,14.17,Pinguicula grandiflora,4,,
 17/05/2020,1,14.17,Bellis perennis,41,,
 17/05/2020,1,14.17,Erinus alpinus,51,,
 17/05/2020,1,14.17,Veronica persica,1,,
22/06/2020,1,14.17,Ranunculus sp.,17,,
22/06/2020,1,14.17,Galium sp.,59,,
22/06/2020,1,14.17,Bellis perennis,19,,
22/06/2020,1,14.17,Thymus sp.,2,,
22/06/2020,1,14.17,Trifolium repens,18,,
22/06/2020,1,14.17,Euphrasia sp.,16,,
 17/05/2020,1,14.18,Bellis perennis,16,,
 17/05/2020,1,14.18,Vicia pyrenaica,6,,
 17/05/2020,1,14.18,Taraxacum sp.,1,,
 17/05/2020,1,14.18,Erinus alpinus,5,,
 29/05/2020,1,14.18,Cerastium sp.,1,,
 29/05/2020,1,14.18,Vicia pyrenaica,6,,
 29/05/2020,1,14.18,Blanca comp.,5,,
 29/05/2020,1,14.18,Erinus alpinus,30,,
 17/05/2020,1,14.19,Bellis perennis,8,,
 17/05/2020,1,14.19,Erinus alpinus,15,,
 29/05/2020,1,14.19,Bellis perennis,9,,
 29/05/2020,1,14.19,Vicia pyrenaica,2,,
 29/05/2020,1,14.19,Ranunculus sp.,8,,
 6/05/2020,1,14.20,Taraxacum sp.,4,,
 6/05/2020,1,14.20,Viola sp.,1,,
 6/05/2020,1,14.20,Bellis perennis,9,,
 29/05/2020,1,14.20,Vicia pyrenaica,4,,
 29/05/2020,1,14.20,Bellis perennis,28,,
 6/05/2020,1,14.21,Bellis perennis,17,,
 6/05/2020,1,14.21,Taraxacum sp.,2,,
 6/05/2020,1,14.21,Vicia pyrenaica,4,,
 29/05/2020,1,14.21,Vicia pyrenaica,4,,
