Fecha,Hora,Bosque,Codigo_vuelo_dia,Codigo_Vuelos,Orden_vuelo,Polinizador,Codigo_captura,sexo,Planta_vistada,"coord_cuadra(x,y)",observaciones,x_geo,y_geo
25/05/20,13:50,2,31,,5,Sphaerophoria scripta,,,Myosotis sp.,"14,24",,,
25/05/20,14:05,2,32,262,1,Sphaerophoria scripta,,,Potentilla erecta,"23,07",,,
25/05/20,14:05,2,32,,2,Sphaerophoria scripta,,,Potentilla erecta,"23,07",,,
25/05/20,14:05,2,32,,3,Sphaerophoria scripta,,,Bellis perennis,"22,07",,,
25/05/20,14:18,2,33,263,1,Sirfido negro=41,,,Ranunculus sp.,"17,04",,,
25/05/20,14:18,2,33,,2,Sirfido negro=41,,,Ranunculus sp.,"17,04",,,
25/05/20,14:15,2,34,264,1,Sphaerophoria scripta,,,Bellis perennis,"16,04",,,
25/05/20,14:15,2,34,,2,Sphaerophoria scripta,,,Myosotis sp.,"16,04",,,
25/05/20,14:15,2,34,,3,Sphaerophoria scripta,,,Bellis perennis,"16,04",,,
25/05/20,14:15,2,34,,4,Sphaerophoria scripta,,,Ranunculus sp.,"24,13",,,
25/05/20,14:15,2,34,,5,Sphaerophoria scripta,,,Bellis perennis,"24,13",,,
25/05/20,14:15,2,34,,6,Sphaerophoria scripta,,,Bellis perennis,"21,14",,,
25/05/20,14:15,2,34,,7,Sphaerophoria scripta,,,Bellis perennis,"21,14",,,
25/05/20,14:15,2,34,,8,Sphaerophoria scripta,,,Bellis perennis,"20,13",,,
25/05/20,14:15,2,34,,9,Sphaerophoria scripta,,,Bellis perennis,"20,14",,,
25/05/20,14:15,2,34,,10,Sphaerophoria scripta,,,Potentilla erecta,"20,14",,,
25/05/20,14:30,2,35,265,1,Sphaerophoria scripta,,,Myosotis sp.,"7,01",,,
25/05/20,14:30,2,35,,2,Sphaerophoria scripta,,,Myosotis sp.,"7,01",,,
25/05/20,14:30,2,35,,3,Sphaerophoria scripta,,,Myosotis sp.,"7,01",,,
25/05/20,14:30,2,35,,4,Sphaerophoria scripta,,,Ranunculus sp.,"7,01",,,
25/05/20,14:31,2,36,266,1,Sphaerophoria scripta,,,Ranunculus sp.,"22,04",,,
25/05/20,14:31,2,36,,2,Sphaerophoria scripta,,,Ranunculus sp.,"22,04",,,
25/05/20,14:31,2,36,,3,Sphaerophoria scripta,,,Myosotis sp.,"20,04",,,
25/05/20,15:50,2,37,267,1,Sphaerophoria scripta,,,Taraxacum sp.,"3,14",,,
25/05/20,15:50,2,37,,2,Sphaerophoria scripta,,,Ranunculus sp.,"3,14",,,
25/05/20,15:50,2,37,,3,Sphaerophoria scripta,,,Bellis perennis,"3,14",,,
25/05/20,15:50,2,37,,4,Sphaerophoria scripta,,,Veronica sp.,"3,14",,,
25/05/20,15:50,2,37,,5,Sphaerophoria scripta,,,Veronica sp.,"3,14",,,
25/05/20,15:50,2,37,,6,Sphaerophoria scripta,,,Bellis perennis,"3,13",,,
25/05/20,15:56,2,38,268,1,Bombus pascuorum,,,Vicia pyrenaica,"6,19",,-2.8105370500,43.0781105100
25/05/20,15:56,2,38,,2,Bombus pascuorum,,,Vicia pyrenaica,"6,19",,,
25/05/20,15:56,2,38,,3,Bombus pascuorum,,,Vicia pyrenaica,"5,17",,,
25/05/20,15:56,2,38,,4,Bombus pascuorum,,,Vicia pyrenaica,"1,14",,,
25/05/20,15:56,2,39,269,1,Sphaerophoria scripta,,,Ranunculus sp.,"7,18",,,
25/05/20,15:56,2,39,,2,Sphaerophoria scripta,,,Saxifraga irsuta,"7,18",,,
25/05/20,15:56,2,39,,3,Sphaerophoria scripta,,,Saxifraga irsuta,"7,18",,,
25/05/20,15:56,2,39,,4,Sphaerophoria scripta,,,Blanca comp.,"7,18",,,
25/05/20,15:56,2,39,,5,Sphaerophoria scripta,,,Blanca comp.,"7,18",,,
25/05/20,16:04,2,40,270,1,Sphaerophoria scripta,,,Geranium robertianum,"5,23",,,
25/05/20,16:04,2,40,,2,Sphaerophoria scripta,,,Geranium robertianum,"5,23",,,
25/05/20,16:04,2,40,,3,Sphaerophoria scripta,,,Blanca comp.,"5,23",,,
25/05/20,16:04,2,40,,4,Sphaerophoria scripta,,,Blanca comp.,"5,23",,,
25/05/20,16:07,2,41,271,1,Sphaerophoria scripta,,,Ranunculus sp.,"14,22",,,
25/05/20,16:07,2,41,,2,Sphaerophoria scripta,,,Ranunculus sp.,"12,21",,,
25/05/20,16:07,2,41,,3,Sphaerophoria scripta,,,Blanca comp.,"11,21",,,
25/05/20,16:10,2,42,272,1,Bombus pascuorum,,,Vicia pyrenaica,"16,24",,-2.8105370500,43.0781105100
25/05/20,16:10,2,42,,2,Bombus pascuorum,,,Ajuga reptans,"16,23",,,
25/05/20,16:10,2,42,,3,Bombus pascuorum,,,Ajuga reptans,"16,23",,,
25/05/20,16:10,2,42,,4,Bombus pascuorum,,,Vicia pyrenaica,"13,23",,,
25/05/20,16:10,2,42,,5,Bombus pascuorum,,,Vicia pyrenaica,"13,23",,,
25/05/20,16:10,2,42,,6,Bombus pascuorum,,,Vicia pyrenaica,"13,23",,,
25/05/20,16:10,2,42,,7,Bombus pascuorum,,,Vicia pyrenaica,"11,24",,,
25/05/20,16:10,2,42,,8,Bombus pascuorum,,,Vicia pyrenaica,"11,24",,,
25/05/20,16:10,2,42,,9,Bombus pascuorum,,,Vicia pyrenaica,"11,24",,,
25/05/20,16:14,2,43,273,1,Sphaerophoria scripta,,,Bellis perennis,"9,01",,,
25/05/20,16:14,2,43,,2,Sphaerophoria scripta,,,Bellis perennis,"9,01",,,
25/05/20,16:14,2,43,,3,Sphaerophoria scripta,,,Bellis perennis,"9,00",,,
25/05/20,16:14,2,43,,4,Sphaerophoria scripta,,,Bellis perennis,"9,00",,,
25/05/20,16:15,2,44,274,1,Sphaerophoria scripta,,,Potentilla erecta,"17,01",,,
25/05/20,16:15,2,44,,2,Sphaerophoria scripta,,,Ranunculus sp.,"17,01",,,
25/05/20,16:38,2,45,275,1,Bombus pascuorum,,,Vicia pyrenaica,"2,20",,-2.8103905300,43.0780353100
25/05/20,16:38,2,45,,2,Bombus pascuorum,,,Vicia pyrenaica,"2,21",,,
25/05/20,16:38,2,45,,3,Bombus pascuorum,,,Vicia pyrenaica,"1,22",,,
25/05/20,16:38,2,45,,4,Bombus pascuorum,,,Vicia pyrenaica,"0,22",,,
25/05/20,10:15,2,46,276,1,Sphaerophoria scripta,,Hembra,Ranunculus sp.,"22,14",,,
25/05/20,10:15,2,46,,2,Sphaerophoria scripta,,Hembra,Ranunculus sp.,"22,14",,,
25/05/20,10:20,2,47,277,1,Sphaerophoria scripta,,Hembra,Myosotis sp.,"22,15",,,
25/05/20,10:20,2,47,,2,Sphaerophoria scripta,,Hembra,Bellis perennis,"22,15",,,
25/05/20,10:20,2,47,,3,Sphaerophoria scripta,,Hembra,Bellis perennis,"22,15",,,
25/05/20,10:20,2,47,,4,Sphaerophoria scripta,,Hembra,Bellis perennis,"22,15",,,
25/05/20,10:30,2,48,278,1,Bombus lapidarius,,,Ajuga reptans,"24,21",,-2.8105703500,43.0781834700
25/05/20,10:30,2,48,,2,Bombus lapidarius,,,Ajuga reptans,"24,21",,,
25/05/20,10:30,2,48,,3,Bombus lapidarius,,,Ajuga reptans,"24,21",,,
25/05/20,10:30,2,48,,4,Bombus lapidarius,,,Ajuga reptans,"23,20",,,
25/05/20,10:30,2,48,,5,Bombus lapidarius,,,Ajuga reptans,"23,20",,,
25/05/20,10:30,2,48,,6,Bombus lapidarius,,,Ajuga reptans,"23,20",,,
25/05/20,10:30,2,48,,7,Bombus lapidarius,,,Ajuga reptans,"23,20",,,
25/05/20,10:36,2,49,279,1,Sphaerophoria scripta,,,Myosotis sp.,"20,21",,,
25/05/20,10:36,2,49,,2,Sphaerophoria scripta,,,Myosotis sp.,"20,21",,,
25/05/20,10:36,2,49,,3,Sphaerophoria scripta,,,Myosotis sp.,"20,21",,,
25/05/20,10:36,2,49,,4,Sphaerophoria scripta,,,Bellis perennis,"20,21",,,
25/05/20,10:36,2,49,,5,Sphaerophoria scripta,,,Bellis perennis,"19,21",,,
25/05/20,10:36,2,49,,6,Sphaerophoria scripta,,,Myosotis sp.,"19,21",,,
25/05/20,10:46,2,50,280,1,Sirfido negro=41,,,Saxifraga irsuta,"17,20",,,
25/05/20,10:46,2,50,,2,Sirfido negro=41,,,Bellis perennis,"16,20",,,
25/05/20,10:46,2,50,,3,Sirfido negro=41,,,Saxifraga irsuta,"16,20",,,
25/05/20,10:46,2,50,,4,Sirfido negro=41,,,Saxifraga irsuta,"15,20",,,
25/05/20,10:46,2,50,,5,Sirfido negro=41,,,Ranunculus sp.,"15,20",,,
25/05/20,10:54,2,51,281,1,Bombus pascuorum,,,Ajuga reptans,"16,23",,-2.8105275100,43.0781161900
25/05/20,10:54,2,51,,2,Bombus pascuorum,,,Ajuga reptans,"16,23",,,
25/05/20,10:54,2,51,,3,Bombus pascuorum,,,Ajuga reptans,"16,23",,,
25/05/20,10:54,2,51,,4,Bombus pascuorum,,,Ajuga reptans,"15,23",,,
25/05/20,10:54,2,51,,5,Bombus pascuorum,,,Vicia pyrenaica,"14,23",,,
25/05/20,10:54,2,51,,6,Bombus pascuorum,,,Vicia pyrenaica,"14,23",,,
25/05/20,10:54,2,51,,7,Bombus pascuorum,,,Vicia pyrenaica,"14,23",,,
25/05/20,10:54,2,51,,8,Bombus pascuorum,,,Ajuga reptans,"15,24",,,
25/05/20,10:54,2,51,,9,Bombus pascuorum,,,Ajuga reptans,"15,24",,,
25/05/20,10:54,2,51,,10,Bombus pascuorum,,,Vicia pyrenaica,"14,24",,,
25/05/20,10:54,2,51,,11,Bombus pascuorum,,,Vicia pyrenaica,"14,24",,,
25/05/20,10:54,2,51,,12,Bombus pascuorum,,,Vicia pyrenaica,"14,24",,,
25/05/20,10:58,2,52,282,1,Sphaerophoria scripta,,,Blanca comp.,"8,20",,,
25/05/20,10:58,2,52,,2,Sphaerophoria scripta,,,Blanca comp.,"8,20",,,
25/05/20,10:58,2,52,,3,Sphaerophoria scripta,,,Blanca comp.,"7,20",,,
25/05/20,10:58,2,52,,4,Sphaerophoria scripta,,,Saxifraga irsuta,"7,20",,,
25/05/20,10:58,2,52,,5,Sphaerophoria scripta,,,Blanca comp.,"7,20",,,
25/05/20,11:00,2,53,283,1,Bombus pascuorum,,,Vicia pyrenaica,"9,21",,-2.8104542500,43.0780785900
25/05/20,11:00,2,53,,2,Bombus pascuorum,,,Vicia pyrenaica,"10,23",,,
25/05/20,11:00,2,53,,3,Bombus pascuorum,,,Vicia pyrenaica,"14,20",,,
25/05/20,11:00,2,53,,4,Bombus pascuorum,,,Vicia pyrenaica,"15,21",,,
25/05/20,11:03,2,54,284,1,Bombus pascuorum,,,Vicia pyrenaica,"15,24",,-2.8105293100,43.0781035200
25/05/20,11:03,2,54,,2,Bombus pascuorum,,,Ajuga reptans,"15,24",,,
25/05/20,11:03,2,54,,3,Bombus pascuorum,,,Ajuga reptans,"15,24",,,
25/05/20,11:06,2,55,285,1,Sphaerophoria scripta,,,Ranunculus sp.,"7,20",,,
25/05/20,11:06,2,55,,2,Sphaerophoria scripta,,,Blanca comp.,"8,20",,,
25/05/20,11:06,2,55,,3,Sphaerophoria scripta,,,Blanca comp.,"8,20",,,
25/05/20,11:20,2,56,286,1,Bombus pascuorum,,,Vicia pyrenaica,"2,20",,-2.8103905300,43.0780353100
25/05/20,11:20,2,56,,2,Bombus pascuorum,,,Ajuga reptans,"2,19",,,
25/05/20,11:20,2,56,,3,Bombus pascuorum,,,Vicia pyrenaica,"2,19",,,
25/05/20,11:20,2,56,,4,Bombus pascuorum,,,Vicia pyrenaica,"2,19",,,
25/05/20,11:20,2,56,,5,Bombus pascuorum,,,Vicia pyrenaica,"2,19",,,
25/05/20,11:20,2,56,,6,Bombus pascuorum,,,Vicia pyrenaica,"2,20",,,
25/05/20,11:20,2,56,,7,Bombus pascuorum,,,Vicia pyrenaica,"3,21",,,
25/05/20,11:20,2,56,,8,Bombus pascuorum,,,Vicia pyrenaica,"2,17",,,
25/05/20,11:22,2,57,287,1,Bombus pascuorum,,,Vicia pyrenaica,"3,22",,-2.8104173400,43.0780309600
25/05/20,11:22,2,57,,2,Bombus pascuorum,,,Vicia pyrenaica,"3,22",,,
25/05/20,11:22,2,57,,3,Bombus pascuorum,,,Vicia pyrenaica,"3,22",,,
25/05/20,11:22,2,57,,4,Bombus pascuorum,,,Vicia pyrenaica,"2,22",,,
25/05/20,11:22,2,57,,5,Bombus pascuorum,,,Vicia pyrenaica,"3,21",,,
25/05/20,11:22,2,57,,6,Bombus pascuorum,,,Vicia pyrenaica,"3,21",,,
25/05/20,11:25,2,58,288,1,Bombus pascuorum,,,Vicia pyrenaica,"6,18",,-2.8104024100,43.0780746300
25/05/20,11:25,2,58,,2,Bombus pascuorum,,,Vicia pyrenaica,"6,18",,,
25/05/20,11:25,2,58,,3,Bombus pascuorum,,,Vicia pyrenaica,"5,18",,,
25/05/20,11:25,2,58,,4,Bombus pascuorum,,,Vicia pyrenaica,"5,18",,,
25/05/20,11:25,2,58,,5,Bombus pascuorum,,,Vicia pyrenaica,"5,18",,,
25/05/20,11:25,2,58,,6,Bombus pascuorum,,,Vicia pyrenaica,"2,19",,,
25/05/20,11:25,2,58,,7,Bombus pascuorum,,,Vicia pyrenaica,"2,19",,,
25/05/20,11:25,2,58,,8,Bombus pascuorum,,,Vicia pyrenaica,"3,19",,,
25/05/20,11:25,2,58,,9,Bombus pascuorum,,,Vicia pyrenaica,"3,19",,,
25/05/20,11:25,2,58,,10,Bombus pascuorum,,,Vicia pyrenaica,"3,20",,,
25/05/20,11:25,2,58,,11,Bombus pascuorum,,,Vicia pyrenaica,"3,21",,,
25/05/20,11:26,2,59,289,1,Bombus pascuorum,,,Vicia pyrenaica,"1,17",,-2.8103541700,43.0780453400
25/05/20,11:26,2,59,,2,Bombus pascuorum,,,Vicia pyrenaica,"0,17",,,
25/05/20,11:26,2,59,,3,Bombus pascuorum,,,Vicia pyrenaica,"0,17",,,
25/05/20,11:29,2,60,290,1,Bombus pascuorum,,,Vicia pyrenaica,"2,17",,-2.8103619100,43.0780523400
25/05/20,11:29,2,60,,2,Bombus pascuorum,,,Vicia pyrenaica,"1,17",,,
25/05/20,11:29,2,60,,3,Bombus pascuorum,,,Ajuga reptans,"1,16",,,
25/05/20,11:29,2,60,,4,Bombus pascuorum,,,Vicia pyrenaica,"0,15",,,
25/05/20,11:29,2,60,,5,Bombus pascuorum,,,Vicia pyrenaica,"0,15",,,
25/05/20,11:29,2,60,,6,Bombus pascuorum,,,Vicia pyrenaica,"0,15",,,
25/05/20,11:29,2,60,,7,Bombus pascuorum,,,Vicia pyrenaica,"0,15",,,
25/05/20,11:29,2,60,,8,Bombus pascuorum,,,Vicia pyrenaica,"0,15",,,
25/05/20,12:27,2,61,291,1,Sphaerophoria scripta,,,Bellis perennis,"21,08",,,
25/05/20,12:27,2,61,,2,Sphaerophoria scripta,,,Ranunculus sp.,"23,09",,,
25/05/20,12:27,2,61,,3,Sphaerophoria scripta,,,Bellis perennis,"22,09",,,
25/05/20,12:26,2,62,292,1,Bombus pascuorum,,,Ajuga reptans,"23,20",,-2.8105530700,43.0781821600
25/05/20,12:26,2,62,,2,Bombus pascuorum,,,Ajuga reptans,"23,20",,,
25/05/20,12:26,2,62,,3,Bombus pascuorum,,,Ajuga reptans,"23,20",,,
25/05/20,12:26,2,62,,4,Bombus pascuorum,,,Ajuga reptans,"23,20",,,
25/05/20,12:26,2,62,,5,Bombus pascuorum,,,Ajuga reptans,"23,21",,,
25/05/20,12:26,2,62,,6,Bombus pascuorum,,,Ajuga reptans,"23,21",,,
25/05/20,12:26,2,62,,7,Bombus pascuorum,,,Ajuga reptans,"23,21",,,
25/05/20,12:26,2,62,,8,Bombus pascuorum,,,Ajuga reptans,"23,20",,,
25/05/20,12:31,2,63,293,1,Eristalis tenax,,,Ranunculus sp.,"22,12",,,
25/05/20,12:31,2,63,,2,Eristalis tenax,,,Bellis perennis,"21,11",,,
25/05/20,12:34,2,64,294,1,Sphaerophoria scripta,,,Ranunculus sp.,"18,13",,,
25/05/20,12:34,2,64,,2,Sphaerophoria scripta,,,Ranunculus sp.,"18,13",,,
25/05/20,12:34,2,64,,3,Sphaerophoria scripta,,,Bellis perennis,"18,13",,,
25/05/20,12:34,2,64,,4,Sphaerophoria scripta,,,Bellis perennis,"18,14",,,
25/05/20,12:34,2,64,,5,Sphaerophoria scripta,,,Ranunculus sp.,"18,15",,,
25/05/20,12:34,2,64,,6,Sphaerophoria scripta,,,Bellis perennis,"18,14",,,
25/05/20,12:49,2,65,295,1,Bombus pascuorum,,,Ajuga reptans,"14,19",,-2.8104738700,43.0781249000
25/05/20,12:49,2,65,,2,Bombus pascuorum,,,Ajuga reptans,"14,19",,,
25/05/20,12:49,2,65,,3,Bombus pascuorum,,,Ajuga reptans,"14,19",,,
25/05/20,12:49,2,65,,4,Bombus pascuorum,,,Ajuga reptans,"14,19",,,
25/05/20,12:49,2,65,,5,Bombus pascuorum,,,Ajuga reptans,"14,19",,,
25/05/20,12:49,2,65,,6,Bombus pascuorum,,,Ajuga reptans,"15,18",,,
25/05/20,12:49,2,65,,7,Bombus pascuorum,,,Ajuga reptans,"15,18",,,
25/05/20,12:49,2,65,,8,Bombus pascuorum,,,Ajuga reptans,"15,18",,,
25/05/20,12:49,2,65,,9,Bombus pascuorum,,,Ajuga reptans,"15,18",,,
25/05/20,12:49,2,65,,10,Bombus pascuorum,,,Ajuga reptans,"14,18",,,
25/05/20,12:49,2,65,,11,Bombus pascuorum,,,Ajuga reptans,"16,19",,,
25/05/20,12:49,2,65,,12,Bombus pascuorum,,,Ajuga reptans,"15,19",,,
25/05/20,12:49,2,65,,13,Bombus pascuorum,,,Ajuga reptans,"14,18",,,
25/05/20,12:49,2,65,,14,Bombus pascuorum,,,Ajuga reptans,"14,18",,,
25/05/20,12:49,2,65,,15,Bombus pascuorum,,,Ajuga reptans,"14,18",,,
25/05/20,12:49,2,65,,16,Bombus pascuorum,,,Vicia pyrenaica,"12,18",,,
25/05/20,12:49,2,65,,17,Bombus pascuorum,,,Vicia pyrenaica,"13,20",,,
25/05/20,12:49,2,65,,18,Bombus pascuorum,,,Vicia pyrenaica,"10,21",,,
25/05/20,12:49,2,65,,19,Bombus pascuorum,,,Vicia pyrenaica,"10,21",,,
25/05/20,12:49,2,65,,20,Bombus pascuorum,,,Vicia pyrenaica,"10,21",,,
25/05/20,12:49,2,65,,21,Bombus pascuorum,,,Vicia pyrenaica,"10,23",,,
25/05/20,12:49,2,65,,22,Bombus pascuorum,,,Vicia pyrenaica,"10,23",,,
25/05/20,12:49,2,65,,23,Bombus pascuorum,,,Vicia pyrenaica,"10,23",,,
25/05/20,12:49,2,65,,24,Bombus pascuorum,,,Vicia pyrenaica,"11,23",,,
25/05/20,12:49,2,65,,25,Bombus pascuorum,,,Vicia pyrenaica,"11,23",,,
25/05/20,12:51,2,66,296,1,?=S6,,,Erysinum,"9,23",parecida a las cogidas en el punto 3,,
25/05/20,12:51,2,66,,2,?=S6,,,Bellis perennis,"8,23",,,
25/05/20,12:57,2,67,297,1,S21,S21,,Ranunculus sp.,"10,22",,,
25/05/20,12:57,2,67,,2,S21,S21,,Bellis perennis,"10,22",,,
25/05/20,12:57,2,67,,3,S21,S21,,Ranunculus sp.,"10,22",,,
25/05/20,12:57,2,67,,4,S21,S21,,Ranunculus sp.,"10,22",,,
25/05/20,13:01,2,68,298,1,Bombus pascuorum,,,Vicia pyrenaica,"7,21",,-2.8104387700,43.0780646000
25/05/20,13:01,2,68,,2,Bombus pascuorum,,,Vicia pyrenaica,"7,21",,,
25/05/20,13:01,2,68,,3,Bombus pascuorum,,,Vicia pyrenaica,"6,19",,,
25/05/20,13:01,2,68,,4,Bombus pascuorum,,,Vicia pyrenaica,"6,19",,,
25/05/20,13:01,2,68,,5,Bombus pascuorum,,,Vicia pyrenaica,"6,19",,,
25/05/20,13:05,2,69,299,1,Sphaerophoria scripta,,,Geranium robertianum,"4,20",,,
25/05/20,13:05,2,69,,2,Sphaerophoria scripta,,,Blanca comp.,"4,20",,,
25/05/20,13:09,2,70,300,1,Bombus pascuorum,,,Vicia pyrenaica,"4,19",,-2.8103964700,43.0780549700
25/05/20,13:09,2,70,,2,Bombus pascuorum,,,Vicia pyrenaica,"4,19",,,
25/05/20,13:09,2,70,,3,Bombus pascuorum,,,Vicia pyrenaica,"5,20",,,
25/05/20,13:09,2,70,,4,Bombus pascuorum,,,Vicia pyrenaica,"3,17",,,
25/05/20,13:09,2,70,,5,Bombus pascuorum,,,Vicia pyrenaica,"3,17",,,
25/05/20,13:09,2,70,,6,Bombus pascuorum,,,Vicia pyrenaica,"3,17",,,
25/05/20,13:20,2,71,301,1,Bombus pascuorum,,,Vicia pyrenaica,"10,21",,-2.8104619900,43.0780855800
25/05/20,13:20,2,71,,2,Bombus pascuorum,,,Vicia pyrenaica,"10,21",,,
25/05/20,13:20,2,71,,3,Bombus pascuorum,,,Vicia pyrenaica,"10,21",,,
25/05/20,13:20,2,71,,4,Bombus pascuorum,,,Vicia pyrenaica,"9,21",,,
25/05/20,13:20,2,71,,5,Bombus pascuorum,,,Vicia pyrenaica,"6,19",,,
25/05/20,13:20,2,71,,6,Bombus pascuorum,,,Vicia pyrenaica,"6,19",,,
25/05/20,13:20,2,71,,7,Bombus pascuorum,,,Vicia pyrenaica,"6,20",,,
25/05/20,13:35,2,72,302,1,Bombus pascuorum,,,Vicia pyrenaica,"6,24",,-2.8104596400,43.0780405900
25/05/20,13:35,2,72,,2,Bombus pascuorum,,,Vicia pyrenaica,"6,24",,,
25/05/20,13:35,2,72,,3,Bombus pascuorum,,,Vicia pyrenaica,"6,24",,,
25/05/20,13:35,2,72,,4,Bombus pascuorum,,,Vicia pyrenaica,"5,24",,,
25/05/20,13:35,2,72,,5,Bombus pascuorum,,,Vicia pyrenaica,"5,24",,,
25/05/20,13:45,2,73,303,1,Bombus pascuorum,,,Ajuga reptans,"14,20",,-2.8104834100,43.0781192200
25/05/20,13:45,2,73,,2,Bombus pascuorum,,,Ajuga reptans,"16,20",,,
25/05/20,13:45,2,73,,3,Bombus pascuorum,,,Ajuga reptans,"17,20",,,
25/05/20,13:45,2,73,,4,Bombus pascuorum,,,Ajuga reptans,"17,20",,,
25/05/20,13:45,2,73,,5,Bombus pascuorum,,,Ajuga reptans,"15,19",,,
25/05/20,13:45,2,73,,6,Bombus pascuorum,,,Ajuga reptans,"15,19",,,
25/05/20,13:45,2,73,,7,Bombus pascuorum,,,Ajuga reptans,"15,18",,,
25/05/20,13:45,2,73,,8,Bombus pascuorum,,,Ajuga reptans,"15,18",,,
25/05/20,13:45,2,73,,9,Bombus pascuorum,,,Ajuga reptans,"17,18",,,
25/05/20,13:45,2,73,,10,Bombus pascuorum,,,Ajuga reptans,"17,18",,,
25/05/20,13:45,2,73,,11,Bombus pascuorum,,,Ajuga reptans,"18,18",,,
25/05/20,13:45,2,73,,12,Bombus pascuorum,,,Ajuga reptans,"18,18",,,
25/05/20,13:45,2,73,,13,Bombus pascuorum,,,Ajuga reptans,"18,18",,,
25/05/20,13:50,2,74,304,1,Sphaerophoria scripta,,,Blanca comp.,"8,17",,,
25/05/20,13:50,2,74,,2,Sphaerophoria scripta,,,Blanca comp.,"8,17",,,
25/05/20,13:50,2,74,,3,Sphaerophoria scripta,,,Erinus sp.,"8,17",,,
25/05/20,13:50,2,74,,4,Sphaerophoria scripta,,,Erinus sp.,"8,17",,,
25/05/20,13:50,2,74,,5,Sphaerophoria scripta,,,Blanca comp.,"8,17",,,
25/05/20,13:53,2,75,305,1,Sirfido negro=41,,,Saxifraga irsuta,"7,18",,,
25/05/20,13:53,2,75,,2,Sirfido negro=41,,,Bellis perennis,"7,18",,,
25/05/20,14:03,2,76,306,1,Sirfido negro=41,,,Bellis perennis,"9,12",,,
25/05/20,14:03,2,76,,2,Sirfido negro=41,,,Bellis perennis,"9,12",,,
25/05/20,14:10,2,77,307,1,Sphaerophoria scripta,,,Geranium robertianum,"9,17",,,
25/05/20,14:10,2,77,,2,Sphaerophoria scripta,,,Veronica sp.,"9,17",,,
25/05/20,14:10,2,77,,3,Sphaerophoria scripta,,,Bellis perennis,"8,17",,,
25/05/20,14:12,2,78,308,1,Sphaerophoria scripta,,,Geranium robertianum,"9,17",,,
25/05/20,14:12,2,78,,2,Sphaerophoria scripta,,,Myosotis sp.,"9,17",,,
25/05/20,14:12,2,78,,3,Sphaerophoria scripta,,,Bellis perennis,"9,17",,,
25/05/20,14:12,2,78,,4,Sphaerophoria scripta,,,Myosotis sp.,"9,17",,,
25/05/20,14:12,2,78,,5,Sphaerophoria scripta,,,Myosotis sp.,"9,17",,,
25/05/20,14:12,2,78,,6,Sphaerophoria scripta,,,Bellis perennis,"9,17",,,
25/05/20,14:12,2,78,,7,Sphaerophoria scripta,,,Bellis perennis,"9,18",,,
25/05/20,14:12,2,78,,8,Sphaerophoria scripta,,,Bellis perennis,"9,18",,,
25/05/20,14:25,2,79,309,1,Bombus pascuorum,,,Vicia pyrenaica,"4,18",,-2.8103869300,43.0780606500
25/05/20,14:25,2,79,,2,Bombus pascuorum,,,Vicia pyrenaica,"5,18",,,
25/05/20,14:25,2,79,,3,Bombus pascuorum,,,Vicia pyrenaica,"5,18",,,
25/05/20,14:25,2,79,,4,Bombus pascuorum,,,Vicia pyrenaica,"5,18",,,
25/05/20,14:25,2,79,,5,Bombus pascuorum,,,Vicia pyrenaica,"4,18",,,
25/05/20,14:25,2,79,,6,Bombus pascuorum,,,Vicia pyrenaica,"4,18",,,
25/05/20,14:25,2,79,,7,Bombus pascuorum,,,Vicia pyrenaica,"2,20",,,
25/05/20,14:25,2,79,,8,Bombus pascuorum,,,Vicia pyrenaica,"2,20",,,
25/05/20,14:25,2,79,,9,Bombus pascuorum,,,Vicia pyrenaica,"2,19",,,
25/05/20,14:25,2,79,,10,Bombus pascuorum,,,Vicia pyrenaica,"2,18",,,
25/05/20,14:25,2,79,,11,Bombus pascuorum,,,Vicia pyrenaica,"1,18",,,
25/05/20,14:25,2,79,,12,Bombus pascuorum,,,Vicia pyrenaica,"1,18",,,
25/05/20,14:25,2,79,,13,Bombus pascuorum,,,Vicia pyrenaica,"1,18",,,
25/05/20,14:25,2,79,,14,Bombus pascuorum,,,Vicia pyrenaica,"0,18",,,
25/05/20,14:25,2,79,,15,Bombus pascuorum,,,Vicia pyrenaica,"0,18",,,
25/05/20,14:25,2,79,,16,Bombus pascuorum,,,Vicia pyrenaica,"0,18",,,
25/05/20,14:25,2,79,,17,Bombus pascuorum,,,Vicia pyrenaica,"0,18",,,
25/05/20,14:25,2,79,,18,Bombus pascuorum,,,Vicia pyrenaica,"0,18",,,
25/05/20,14:25,2,79,,19,Bombus pascuorum,,,Vicia pyrenaica,"0,18",,,
25/05/20,14:30,2,80,310,1,Sirfido negro=41,,,Lysimachia nemorum,"22,19",,,
25/05/20,14:30,2,80,,2,Sirfido negro=41,,,Lysimachia nemorum,"22,19",,,
25/05/20,14:33,2,81,311,1,Sphaerophoria scripta,,,Saxifraga irsuta,"20,19",,,
25/05/20,14:33,2,81,,2,Sphaerophoria scripta,,,Saxifraga irsuta,"20,19",,,
25/05/20,14:33,2,81,,3,Sphaerophoria scripta,,,Saxifraga irsuta,"20,19",,,
25/05/20,14:33,2,81,,4,Sphaerophoria scripta,,,Saxifraga irsuta,"20,19",,,
25/05/20,14:33,2,81,,5,Sphaerophoria scripta,,,Saxifraga irsuta,"20,19",,,
